"has_media","hashtags__001","hashtags__002","hashtags__003","hashtags__004","hashtags__005","hashtags__006","img_urls__001","img_urls__002","img_urls__003","img_urls__004","is_replied","is_reply_to","likes","links__001","links__002","parent_tweet_id","replies","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
"False","GO2313204","","","","","","","","","","True","False","28","","","","10","37","TPSOperations","SOUND OF GUNSHOTS:\nChester Le Blvd + Pharmacy Av\n- Near school\n- In residential parking lot\n- Multiple gunshots heard\n- Officers o/s searching\n- Have located casings\n- 1 car and 2 townhouses with bullet holes\n- No injuries\n-Investigating\n#GO2313204\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SOUND OF GUNSHOTS:\nChester Le Blvd + Pharmacy Av\n- Near school\n- In residential parking lot\n- Multiple gunshots heard\n- Officers o/s searching\n- Have located casings\n- 1 car and 2 townhouses with bullet holes\n- No injuries\n-Investigating\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2313204?src=hash""><s>#</s><b>GO2313204</b></a>\n^dh</p>","2019-11-30T23:54:48","1575158088","1200926180565831680","/TPSOperations/status/1200926180565831680","463933187","Toronto Police Operations",""
"False","GO2311106","","","","","","","","","","False","False","19","","","","0","11","TPSOperations","INDUSTRIAL ACCIDENT:\nOCAD University\n- On roof\n- Construction site\n- Piece of metal has struck 2 workers\n- Injuries not life threatening\n- Both taken to hospital\n- Ministry of Labour will investigate\n#GO2311106\n6dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">INDUSTRIAL ACCIDENT:\nOCAD University\n- On roof\n- Construction site\n- Piece of metal has struck 2 workers\n- Injuries not life threatening\n- Both taken to hospital\n- Ministry of Labour will investigate\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2311106?src=hash""><s>#</s><b>GO2311106</b></a>\n6dh</p>","2019-11-30T18:36:24","1575138984","1200846052473163776","/TPSOperations/status/1200846052473163776","463933187","Toronto Police Operations",""
"False","GO2311029","","","","","","","","","","True","False","80","","","","19","51","TPSOperations","CHEMICAL HAZARD:\nSpadina Av + Queen St\n- In front of store\n- Anti-fur protest\n- Protestors yelling/screaming\n- Have dumped unknown substance\n- Have now moved to another store\n#GO2311029\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">CHEMICAL HAZARD:\nSpadina Av + Queen St\n- In front of store\n- Anti-fur protest\n- Protestors yelling/screaming\n- Have dumped unknown substance\n- Have now moved to another store\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2311029?src=hash""><s>#</s><b>GO2311029</b></a>\n^dh</p>","2019-11-30T17:23:15","1575134595","1200827642871787521","/TPSOperations/status/1200827642871787521","463933187","Toronto Police Operations",""
"True","GO2308203","","","","","","https://pbs.twimg.com/media/EKooZq_XYAEnOwf.png","","","","True","False","16","","","","2","105","TPSOperations","MISSING:\nAryan Shahbazi, 55\n- Last seen Nov 29, 6 pm,  Mt Pleasant Rd + Erskine Av\n- 4'10, 155, pale skin tone, shoulder length blond hair, brown eyes\n- Black knee length winter jacket, black pants and shoes\n#GO2308203\n^dhpic.twitter.com/7gSwbcvXaP","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING:\nAryan Shahbazi, 55\n- Last seen Nov 29, 6 pm,  Mt Pleasant Rd + Erskine Av\n- 4'10, 155, pale skin tone, shoulder length blond hair, brown eyes\n- Black knee length winter jacket, black pants and shoes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2308203?src=hash""><s>#</s><b>GO2308203</b></a>\n^dh<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7gSwbcvXaP"">pic.twitter.com/7gSwbcvXaP</a></p>","2019-11-30T16:39:41","1575131981","1200816680496185344","/TPSOperations/status/1200816680496185344","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","25","","","","2","3","PC_Hoppee","Happy Saturday!\nHope you're enjoying the weekend.\nI'm back at @TPSOperations for the day.\nHere we go people...","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Happy Saturday!\nHope you're enjoying the weekend.\nI'm back at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> for the day.\nHere we go people...</p>","2019-11-30T14:56:18","1575125778","1200790665371762692","/PC_Hoppee/status/1200790665371762692","2341972867","David Hopkinson",""
"False","","","","","","","","","","","True","False","30","","","","1","0","TPSOperations","Gotta be up early to start at 10 am.\nLike I said, I'm all you have this weekend.\n@TPSOperations .\nSee you guys tomorrow morning.\nStay safe!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Gotta be up early to start at 10 am.\nLike I said, I'm all you have this weekend.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> .\nSee you guys tomorrow morning.\nStay safe!</p>","2019-11-30T06:15:02","1575094502","1200659484672233472","/TPSOperations/status/1200659484672233472","463933187","Toronto Police Operations",""
"False","GO2306715","","","","","","","","","","False","False","7","","","","0","4","TPSOperations","FIRE:\nSt Clair Av + Birchmount Rd\n- In parking lot\n- Possible 2 car crash\n- 1 car into a wall\n- Engine compartment smoking\n- Person trapped in the car\n- Unknown injuries\n- Fire crews + EMS o/s\n#GO2306715\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FIRE:\nSt Clair Av + Birchmount Rd\n- In parking lot\n- Possible 2 car crash\n- 1 car into a wall\n- Engine compartment smoking\n- Person trapped in the car\n- Unknown injuries\n- Fire crews + EMS o/s\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2306715?src=hash""><s>#</s><b>GO2306715</b></a>\n^dh</p>","2019-11-30T03:30:55","1575084655","1200618182861447168","/TPSOperations/status/1200618182861447168","463933187","Toronto Police Operations",""
"False","GO2305633","","","","","","","","","","True","False","92","","","","66","119","TPSOperations","COLLISION:\nRogers Rd + Old Weston Rd\n- In middle of intersection\n- Child struck\n- Young boy bleeding from the head\n- Being transported to hospital\n- Dark blue or black minivan has fled the scene\n#GO2305633\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nRogers Rd + Old Weston Rd\n- In middle of intersection\n- Child struck\n- Young boy bleeding from the head\n- Being transported to hospital\n- Dark blue or black minivan has fled the scene\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2305633?src=hash""><s>#</s><b>GO2305633</b></a>\n^dh</p>","2019-11-29T22:06:32","1575065192","1200536545691947008","/TPSOperations/status/1200536545691947008","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","29","","","","1","3","PC_Hoppee","Afternoon folks!\nJust finished some errands, now in the hot seat!\n@TPSOperations \nIt's Friday so enjoy your weekend.\nBe safe getting home tonight...","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Afternoon folks!\nJust finished some errands, now in the hot seat!\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> \nIt's Friday so enjoy your weekend.\nBe safe getting home tonight...</p>","2019-11-29T20:17:59","1575058679","1200509229012049920","/PC_Hoppee/status/1200509229012049920","2341972867","David Hopkinson",""
"False","","","","","","","","","","","True","False","22","https://twitter.com/HamiltonPolice/status/1200468219468898304","","","1","103","TPSOperations","Please keep an eye out for Serenity Rossi, 16, of Hamilton.  She was last seen in Toronto. ^vkhttps://twitter.com/HamiltonPolice/status/1200468219468898304 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Please keep an eye out for Serenity Rossi, 16, of Hamilton.  She was last seen in Toronto. ^vk<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/HamiltonPolice/status/1200468219468898304"" dir=""ltr"" href=""https://t.co/PeGP7dubo1"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/HamiltonPolice/status/1200468219468898304""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/HamiltonPolice</span><span class=""invisible"">/status/1200468219468898304</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2019-11-29T19:20:49","1575055249","1200494845728567296","/TPSOperations/status/1200494845728567296","463933187","Toronto Police Operations",""
"False","GO2301873","","","","","","","","","","True","False","7","","","","2","2","TPSOperations","Collision - Pedestrian Struck\n- Reports of collision at Dufferin St/Lawrence Ave W at 7:30 am\n- Woman with minor injuries\n- police on scene investigating\n- anyone with information, please call 416.808.1300\n#GO2301873 ^vk","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Collision - Pedestrian Struck\n- Reports of collision at Dufferin St/Lawrence Ave W at 7:30 am\n- Woman with minor injuries\n- police on scene investigating\n- anyone with information, please call 416.808.1300\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2301873?src=hash""><s>#</s><b>GO2301873</b></a> ^vk</p>","2019-11-29T13:08:36","1575032916","1200401172001107975","/TPSOperations/status/1200401172001107975","463933187","Toronto Police Operations",""
"False","56","GO2294353","","","","","","","","","True","False","12","http://tps.to/45992","","","3","8","TPSOperations","Fatal Collision #56/2019\nTraffic Services' Detective Brett Moore, & team, will be @ Islington Ave/Aviemore Dr canvassing for more info on fail to remain that killed a 77-year old pedestrian while she crossed Islington yesterday morning.\n#GO2294353 ^vk\nhttp://tps.to/45992 ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fatal Collision #56/2019\nTraffic Services' Detective Brett Moore, &amp; team, will be @ Islington Ave/Aviemore Dr canvassing for more info on fail to remain that killed a 77-year old pedestrian while she crossed Islington yesterday morning.\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2294353?src=hash""><s>#</s><b>GO2294353</b></a> ^vk\n<a class=""twitter-timeline-link"" data-expanded-url=""http://tps.to/45992"" dir=""ltr"" href=""https://t.co/bUGxe4fek8"" rel=""nofollow noopener"" target=""_blank"" title=""http://tps.to/45992""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">tps.to/45992</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>","2019-11-29T12:29:54","1575030594","1200391433527734273","/TPSOperations/status/1200391433527734273","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","68","","","","6","3","TPSOperations","Today was @OfficerAllyson last day with us.\nI wish her luck in her future projects.\nShe will be missed...\n@TPSoperations .\nI'm done for the night.\nSee you tomorrow.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today was <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""403732972"" dir=""ltr"" href=""/OfficerAllyson""><s>@</s><b>OfficerAllyson</b></a> last day with us.\nI wish her luck in her future projects.\nShe will be missed...\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSoperations</b></a> .\nI'm done for the night.\nSee you tomorrow.</p>","2019-11-29T04:49:19","1575002959","1200275524217712640","/TPSOperations/status/1200275524217712640","463933187","Toronto Police Operations",""
"False","GO2300114","","","","","","","","","","True","False","22","","","","2","17","TPSOperations","STABBING:\nQueen St + Empire Av\n- Fight between 2 males \n- Reports 1 of them with multiple wounds\n- Believed to be a stabbing\n- Officers have located victim\n- Serious stab wound\n- EMS rushed\n- Officers to assist with emergency run\n- Officers have 1 male in custody\n#GO2300114\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">STABBING:\nQueen St + Empire Av\n- Fight between 2 males \n- Reports 1 of them with multiple wounds\n- Believed to be a stabbing\n- Officers have located victim\n- Serious stab wound\n- EMS rushed\n- Officers to assist with emergency run\n- Officers have 1 male in custody\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2300114?src=hash""><s>#</s><b>GO2300114</b></a>\n^dh</p>","2019-11-29T02:45:30","1574995530","1200244365320478720","/TPSOperations/status/1200244365320478720","463933187","Toronto Police Operations",""
"False","GO2299987","","","","","","","","","","True","False","71","","","","6","50","TPSOperations","UNKNOWN TROUBLE\nKennedy Subway Station\n- On board train\n- 2 males fighting\n- 1 man with a knife\n- Trains are holding\n- Male has fled on tracks\n- Officers searching Warden Subway\n- 1 male in custody\n- No injuries reported\n#GO2299987\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">UNKNOWN TROUBLE\nKennedy Subway Station\n- On board train\n- 2 males fighting\n- 1 man with a knife\n- Trains are holding\n- Male has fled on tracks\n- Officers searching Warden Subway\n- 1 male in custody\n- No injuries reported\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2299987?src=hash""><s>#</s><b>GO2299987</b></a>\n^dh</p>","2019-11-29T02:26:25","1574994385","1200239560598441984","/TPSOperations/status/1200239560598441984","463933187","Toronto Police Operations",""
"True","GO2299992","","","","","","https://pbs.twimg.com/media/EKgaNgTWwAEMVfr.png","","","","True","False","5","","","","2","2","TPSOperations","COLLISION:\nFGX + Strachan Av\n- e/b west of \n- 3 car crash\n- No injuries\n- Traffic in area slowed\n#GO2299992\n^dhpic.twitter.com/DMvAdFQCYx","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nFGX + Strachan Av\n- e/b west of \n- 3 car crash\n- No injuries\n- Traffic in area slowed\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2299992?src=hash""><s>#</s><b>GO2299992</b></a>\n^dh<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/DMvAdFQCYx"">pic.twitter.com/DMvAdFQCYx</a></p>","2019-11-29T02:20:43","1574994043","1200238127916425217","/TPSOperations/status/1200238127916425217","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","97","","","","10","5","PC_Hoppee","Dad Joke of the Day!\nWhat did zero say to eight?\n'Nice belt""\n(0 - 8)\nI hope that made you chuckle.\n@TPSOperations\nI'm in for the night and I'm all you got for the weekend.\nHere we go...","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dad Joke of the Day!\nWhat did zero say to eight?\n'Nice belt""\n(0 - 8)\nI hope that made you chuckle.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a>\nI'm in for the night and I'm all you got for the weekend.\nHere we go...</p>","2019-11-28T20:58:19","1574974699","1200156991672504325","/PC_Hoppee/status/1200156991672504325","2341972867","David Hopkinson",""
"False","GO2297504","","","","","","","","","","True","False","13","","","","2","7","TPSOperations","COLLISION:\nYonge St & Gerrard St E\n- pedestrian struck by dump truck\n- officers o/s\n- injuries do not appear life threatening\n- @Toronto_Fire & @TorontoMedics assisting\n- expect delays in area\n- consider alternate routes\n#GO2297504\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nYonge St &amp; Gerrard St E\n- pedestrian struck by dump truck\n- officers o/s\n- injuries do not appear life threatening\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a> &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> assisting\n- expect delays in area\n- consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2297504?src=hash""><s>#</s><b>GO2297504</b></a>\n^al</p>","2019-11-28T20:11:33","1574971893","1200145221901787136","/TPSOperations/status/1200145221901787136","463933187","Toronto Police Operations",""
"True","","","","","","","https://pbs.twimg.com/media/EKdzWBbXYAMlwQy.jpg","","","","True","False","5","","","","1","12","TPSOperations","Missing man:\nGashawbeza Kefene, 36,,\nLast seen near Queen St/ Ossington Ave\n-he is 5'9"", 170lbs, black hair, full beard.\nNo clothing description.\nConsidered violent. If seen do not approach, call 911^adcpic.twitter.com/DBfwrfMZ5O","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Missing man:\nGashawbeza Kefene, 36,,\nLast seen near Queen St/ Ossington Ave\n-he is 5'9"", 170lbs, black hair, full beard.\nNo clothing description.\nConsidered violent. If seen do not approach, call 911^adc<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/DBfwrfMZ5O"">pic.twitter.com/DBfwrfMZ5O</a></p>","2019-11-28T14:11:39","1574950299","1200054653532147712","/TPSOperations/status/1200054653532147712","463933187","Toronto Police Operations",""
"True","GO2291553","","","","","","https://pbs.twimg.com/media/EKdylxqW4AAMEXD.png","","","","True","False","17","","","","1","63","TPSOperations","Missing woman:\nThasmy Sriskandarajah, 29,\nLast seen Tues, Nov 26.\nShe 5’, 120 lbs., with black hair and brown eyes.\nNo clothing description\nAnyone with info please call @TPS41Div\n4168084100 #GO2291553^adcpic.twitter.com/IlNTIhfrRJ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Missing woman:\nThasmy Sriskandarajah, 29,\nLast seen Tues, Nov 26.\nShe 5’, 120 lbs., with black hair and brown eyes.\nNo clothing description\nAnyone with info please call <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3279820002"" dir=""ltr"" href=""/TPS41Div""><s>@</s><b>TPS41Div</b></a>\n4168084100 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2291553?src=hash""><s>#</s><b>GO2291553</b></a>^adc<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/IlNTIhfrRJ"">pic.twitter.com/IlNTIhfrRJ</a></p>","2019-11-28T14:08:22","1574950102","1200053824733532160","/TPSOperations/status/1200053824733532160","463933187","Toronto Police Operations",""
"False","GO2294355","","","","","","","","","","True","False","16","","","","15","20","TPSOperations","Collision:\nIslington Ave/Aviemore\n- Pedestrian struck\n- female pedestrian, no vitals\n- we are OS\n- Islington is closed in both directions, at intersection\n- @Trafficservices media Officer is attending the scene for media inquiries\n#GO2294355^adc","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Collision:\nIslington Ave/Aviemore\n- Pedestrian struck\n- female pedestrian, no vitals\n- we are OS\n- Islington is closed in both directions, at intersection\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19029979"" dir=""ltr"" href=""/TrafficServices""><s>@</s><b>Trafficservices</b></a> media Officer is attending the scene for media inquiries\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2294355?src=hash""><s>#</s><b>GO2294355</b></a>^adc</p>","2019-11-28T13:17:18","1574947038","1200040974346530818","/TPSOperations/status/1200040974346530818","463933187","Toronto Police Operations",""
"False","GO2293227","","","","","","","","","","True","False","6","","","","2","2","TPSOperations","COLLISION:\nYonge St & Woburn Ave\n- 4 vehicles involved\n- @TorontoMedics & @Toronto_Fire assisting\n- unknown injuries\n- officers dispatched & en route\n- expect delays in area\n- consider alternate routes\n#GO2293227\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nYonge St &amp; Woburn Ave\n- 4 vehicles involved\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a> assisting\n- unknown injuries\n- officers dispatched &amp; en route\n- expect delays in area\n- consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2293227?src=hash""><s>#</s><b>GO2293227</b></a>\n^al</p>","2019-11-28T04:11:16","1574914276","1199903561401929728","/TPSOperations/status/1199903561401929728","463933187","Toronto Police Operations",""
"False","GO2292965","","","","","","","","","","True","False","9","","","","1","10","TPSOperations","FIRE:\nChurch St & Charles St E\n-  reports of smoke on the third floor\n- fire alarms going off\n- @Toronto_Fire attending\n- officers dispatched & en route\n- unknown injuries\n#GO2292965\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FIRE:\nChurch St &amp; Charles St E\n-  reports of smoke on the third floor\n- fire alarms going off\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a> attending\n- officers dispatched &amp; en route\n- unknown injuries\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2292965?src=hash""><s>#</s><b>GO2292965</b></a>\n^al</p>","2019-11-28T03:02:11","1574910131","1199886172706787330","/TPSOperations/status/1199886172706787330","463933187","Toronto Police Operations",""
"False","GO2292666","","","","","","","","","","True","False","2","","","","2","5","TPSOperations","HAZARD:\nKingston Rd & Port Union Rd\n- reports of a vehicle in the middle of the intersection\n- wheel fell off vehicle\n- no one in vehicle, everyone is off the roadway\n- possible delays in area\n- consider alternate routes\n#GO2292666\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HAZARD:\nKingston Rd &amp; Port Union Rd\n- reports of a vehicle in the middle of the intersection\n- wheel fell off vehicle\n- no one in vehicle, everyone is off the roadway\n- possible delays in area\n- consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2292666?src=hash""><s>#</s><b>GO2292666</b></a>\n^al</p>","2019-11-28T02:06:57","1574906817","1199872274469404672","/TPSOperations/status/1199872274469404672","463933187","Toronto Police Operations",""
"False","GO2292498","","","","","","","","","","True","False","14","","","","4","8","TPSOperations","HAZARD:\nLake Shore Blvd E & Leslie St\n- reports of a man walking into live traffic\n- male, white, beard, dark clothing\n- proceed with caution in the area\n- possible delays in area\n#GO2292498\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HAZARD:\nLake Shore Blvd E &amp; Leslie St\n- reports of a man walking into live traffic\n- male, white, beard, dark clothing\n- proceed with caution in the area\n- possible delays in area\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2292498?src=hash""><s>#</s><b>GO2292498</b></a>\n^al</p>","2019-11-28T01:48:44","1574905724","1199867689935749120","/TPSOperations/status/1199867689935749120","463933187","Toronto Police Operations",""
"True","Toronto","StaySafe","HowManyScreensYouGot","ScreenGameOnPointpic","","","https://pbs.twimg.com/media/EKaSv6vXYAAKx8Y.jpg","","","","True","False","43","","","","3","3","CopWhoLovesCars","Hey #Toronto!! Alex has taken over the @TPSOperations Center for Day 7!! Looks like the rain has stopped. Hopefully that helps with the evening commute! I will keep everyone updated on what’s happening in our city!! #StaySafe #HowManyScreensYouGot  #ScreenGameOnPointpic.twitter.com/8P16Sft4QU","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a>!! Alex has taken over the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> Center for Day 7!! Looks like the rain has stopped. Hopefully that helps with the evening commute! I will keep everyone updated on what’s happening in our city!! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StaySafe?src=hash""><s>#</s><b>StaySafe</b></a><img alt=""👍🏻"" aria-label=""Emoji: Thumbs up sign (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d-1f3fb.png"" title=""Thumbs up sign (light skin tone)""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HowManyScreensYouGot?src=hash""><s>#</s><b>HowManyScreensYouGot</b></a> <img alt=""💻"" aria-label=""Emoji: Personal computer"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4bb.png"" title=""Personal computer""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ScreenGameOnPoint?src=hash""><s>#</s><b>ScreenGameOnPoint</b></a><img alt=""👌🏻"" aria-label=""Emoji: Ok hand sign (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44c-1f3fb.png"" title=""Ok hand sign (light skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8P16Sft4QU"">pic.twitter.com/8P16Sft4QU</a></p>","2019-11-27T21:50:23","1574891423","1199807707609550849","/CopWhoLovesCars/status/1199807707609550849","2483614855","Alex Li",""
